Date,Open,High,Low,Close,Volume
2022-05-13,144.59,148.105,143.11,147.11,113990852.0
2022-05-16,145.55,147.5199,144.18,145.54,86643781.0
2022-05-17,148.86,149.77,146.68,149.24,78336254.0
2022-05-18,146.85,147.3601,139.9,140.82,109742890.0
2022-05-19,139.88,141.66,136.6,137.35,136095640.0
2022-05-20,139.09,140.7,132.61,137.59,137426125.0
2022-05-23,137.79,143.26,137.65,143.11,117726265.0
2022-05-24,140.805,141.97,137.33,140.36,104132746.0
2022-05-25,138.43,141.785,138.34,140.52,92482696.0
2022-05-26,137.39,144.34,137.14,143.78,90601548.0
2022-05-27,145.39,149.68,145.26,149.64,90978503.0
2022-05-31,149.07,150.66,146.84,148.84,103718416.0
2022-06-01,149.9,151.74,147.68,148.71,74286635.0
2022-06-02,147.83,151.27,146.86,151.21,72348055.0
2022-06-03,146.9,147.97,144.46,145.38,88570289.0
2022-06-06,147.03,148.5689,144.9,146.14,71598380.0
2022-06-07,144.345,149.0,144.1,148.71,67808150.0
2022-06-08,148.58,149.8697,147.46,147.96,53950201.0
2022-06-09,147.08,147.95,142.53,142.64,69472976.0
2022-06-10,140.28,140.76,137.06,137.13,91566637.0
2022-06-13,132.87,135.2,131.44,131.88,122207099.0
2022-06-14,133.13,133.89,131.48,132.76,84784326.0
2022-06-15,134.29,137.34,132.16,135.43,91532972.0
2022-06-16,132.08,132.39,129.04,130.06,107961508.0
